id,longitude,latitude,ocean_proximity
5615,-118.25,33.79,NEAR OCEAN
5616,-118.25,33.79,NEAR OCEAN
5617,-118.26,33.78,NEAR OCEAN
5618,-118.26,33.79,<1H OCEAN
5619,-118.23,33.78,NEAR OCEAN
5620,-118.26,33.78,NEAR OCEAN
5621,-118.25,33.78,NEAR OCEAN
5622,-118.24,33.78,NEAR OCEAN
5623,-118.26,33.78,NEAR OCEAN
5624,-118.26,33.77,NEAR OCEAN
5625,-118.27,33.77,NEAR OCEAN
5626,-118.27,33.78,<1H OCEAN
5627,-118.28,33.78,<1H OCEAN
5628,-118.27,33.77,NEAR OCEAN
5629,-118.27,33.76,NEAR OCEAN
5630,-118.3,33.77,<1H OCEAN
5631,-118.3,33.76,<1H OCEAN
5632,-118.28,33.77,<1H OCEAN
5633,-118.28,33.75,NEAR OCEAN
5634,-118.28,33.75,NEAR OCEAN
5635,-118.28,33.74,NEAR OCEAN
5636,-118.28,33.75,NEAR OCEAN
5637,-118.28,33.74,NEAR OCEAN
5638,-118.3,33.75,<1H OCEAN
5639,-118.3,33.76,<1H OCEAN
5640,-118.3,33.75,<1H OCEAN
5641,-118.3,33.75,<1H OCEAN
5642,-118.3,33.74,NEAR OCEAN
5643,-118.31,33.74,NEAR OCEAN
5644,-118.31,33.74,NEAR OCEAN
5645,-118.29,33.75,NEAR OCEAN
5646,-118.3,33.75,<1H OCEAN
5647,-118.29,33.75,NEAR OCEAN
5648,-118.29,33.74,NEAR OCEAN
5649,-118.29,33.74,NEAR OCEAN
5650,-118.29,33.74,NEAR OCEAN
5651,-118.29,33.74,NEAR OCEAN
5652,-118.29,33.73,NEAR OCEAN
5653,-118.29,33.73,NEAR OCEAN
5654,-118.29,33.73,NEAR OCEAN
5655,-118.3,33.73,NEAR OCEAN
5656,-118.3,33.74,NEAR OCEAN
5657,-118.31,33.73,NEAR OCEAN
5658,-118.31,33.73,NEAR OCEAN
5659,-118.3,33.74,NEAR OCEAN
5660,-118.3,33.73,NEAR OCEAN
5661,-118.31,33.73,NEAR OCEAN
5662,-118.28,33.74,NEAR OCEAN
5663,-118.28,33.73,NEAR OCEAN
5664,-118.28,33.73,NEAR OCEAN
5665,-118.28,33.73,NEAR OCEAN
5666,-118.29,33.73,NEAR OCEAN
5667,-118.29,33.72,NEAR OCEAN
5668,-118.3,33.72,NEAR OCEAN
5669,-118.3,33.72,NEAR OCEAN
5670,-118.3,33.73,NEAR OCEAN
5671,-118.31,33.73,NEAR OCEAN
5672,-118.31,33.72,NEAR OCEAN
5673,-118.33,33.69,NEAR OCEAN
5674,-118.31,33.73,NEAR OCEAN
5675,-118.32,33.73,NEAR OCEAN
5676,-118.33,33.72,NEAR OCEAN
5677,-118.29,33.71,NEAR OCEAN
5678,-118.31,33.67,NEAR OCEAN
5679,-118.3,33.72,NEAR OCEAN
5680,-118.29,33.71,NEAR OCEAN
5681,-118.29,33.71,NEAR OCEAN
5682,-118.29,33.71,NEAR OCEAN
5683,-118.29,33.72,NEAR OCEAN
5684,-118.29,33.72,NEAR OCEAN
5685,-118.28,33.68,NEAR OCEAN
5686,-118.23,34.24,<1H OCEAN
5687,-118.23,34.23,<1H OCEAN
5688,-118.24,34.24,<1H OCEAN
5689,-118.24,34.24,<1H OCEAN
5690,-118.23,34.22,<1H OCEAN
5691,-118.24,34.23,<1H OCEAN
5692,-118.24,34.23,<1H OCEAN
5693,-118.24,34.23,<1H OCEAN
5694,-118.25,34.23,<1H OCEAN
5695,-118.25,34.25,<1H OCEAN
5696,-118.25,34.23,<1H OCEAN
5697,-118.26,34.24,<1H OCEAN
5698,-118.26,34.24,<1H OCEAN
5699,-118.26,34.24,<1H OCEAN
5700,-118.26,34.24,<1H OCEAN
5701,-118.25,34.23,<1H OCEAN
5702,-118.25,34.22,<1H OCEAN
5703,-118.25,34.23,<1H OCEAN
5704,-118.26,34.23,<1H OCEAN
5705,-118.26,34.23,<1H OCEAN
5706,-118.26,34.23,<1H OCEAN
5707,-118.22,34.21,<1H OCEAN
5708,-118.23,34.21,<1H OCEAN
5709,-118.23,34.21,<1H OCEAN
5710,-118.23,34.21,<1H OCEAN
5711,-118.23,34.21,<1H OCEAN
5712,-118.24,34.22,<1H OCEAN
5713,-118.24,34.22,<1H OCEAN
5714,-118.25,34.22,<1H OCEAN
5715,-118.23,34.21,<1H OCEAN
5716,-118.23,34.2,<1H OCEAN
5717,-118.23,34.2,<1H OCEAN
5718,-118.24,34.2,<1H OCEAN
5719,-118.24,34.21,<1H OCEAN
5720,-118.24,34.22,<1H OCEAN
5721,-118.27,34.22,<1H OCEAN
5722,-118.23,34.18,<1H OCEAN
5723,-118.23,34.18,<1H OCEAN
5724,-118.23,34.18,<1H OCEAN
5725,-118.26,34.18,<1H OCEAN
5726,-118.22,34.19,<1H OCEAN
5727,-118.22,34.19,<1H OCEAN
5728,-118.22,34.19,<1H OCEAN
5729,-118.21,34.18,<1H OCEAN
5730,-118.23,34.17,<1H OCEAN
5731,-118.21,34.17,<1H OCEAN
5732,-118.21,34.16,<1H OCEAN
5733,-118.19,34.16,<1H OCEAN
5734,-118.2,34.16,<1H OCEAN
5735,-118.23,34.16,<1H OCEAN
5736,-118.23,34.15,<1H OCEAN
5737,-118.23,34.15,<1H OCEAN
5738,-118.24,34.16,<1H OCEAN
5739,-118.24,34.16,<1H OCEAN
5740,-118.24,34.16,<1H OCEAN
5741,-118.25,34.16,<1H OCEAN
5742,-118.25,34.17,<1H OCEAN
5743,-118.25,34.16,<1H OCEAN
5744,-118.26,34.17,<1H OCEAN
5745,-118.26,34.16,<1H OCEAN
5746,-118.26,34.16,<1H OCEAN
5747,-118.26,34.16,<1H OCEAN
5748,-118.27,34.17,<1H OCEAN
5749,-118.27,34.16,<1H OCEAN
5750,-118.27,34.16,<1H OCEAN
5751,-118.28,34.17,<1H OCEAN
5752,-118.27,34.17,<1H OCEAN
5753,-118.27,34.17,<1H OCEAN
5754,-118.27,34.18,<1H OCEAN
5755,-118.28,34.18,<1H OCEAN
5756,-118.28,34.18,<1H OCEAN
5757,-118.29,34.18,<1H OCEAN
5758,-118.28,34.18,<1H OCEAN
5759,-118.28,34.17,<1H OCEAN
5760,-118.29,34.17,<1H OCEAN
5761,-118.29,34.17,<1H OCEAN
5762,-118.29,34.18,<1H OCEAN
5763,-118.29,34.16,<1H OCEAN
5764,-118.29,34.16,<1H OCEAN
5765,-118.29,34.17,<1H OCEAN
5766,-118.3,34.17,<1H OCEAN
5767,-118.3,34.17,<1H OCEAN
5768,-118.29,34.16,<1H OCEAN
5769,-118.3,34.16,<1H OCEAN
5770,-118.3,34.16,<1H OCEAN
5771,-118.27,34.16,<1H OCEAN
5772,-118.27,34.15,<1H OCEAN
5773,-118.27,34.15,<1H OCEAN
5774,-118.27,34.15,<1H OCEAN
5775,-118.27,34.16,<1H OCEAN
5776,-118.27,34.16,<1H OCEAN
5777,-118.28,34.16,<1H OCEAN
5778,-118.26,34.16,<1H OCEAN
5779,-118.26,34.15,<1H OCEAN
5780,-118.26,34.15,<1H OCEAN
5781,-118.26,34.15,<1H OCEAN
5782,-118.24,34.16,<1H OCEAN
5783,-118.24,34.15,<1H OCEAN
5784,-118.24,34.15,<1H OCEAN
5785,-118.25,34.15,<1H OCEAN
5786,-118.25,34.16,<1H OCEAN
5787,-118.24,34.15,<1H OCEAN
5788,-118.24,34.15,<1H OCEAN
5789,-118.25,34.15,<1H OCEAN
5790,-118.25,34.15,<1H OCEAN
5791,-118.25,34.15,<1H OCEAN
5792,-118.23,34.14,<1H OCEAN
5793,-118.24,34.14,<1H OCEAN
5794,-118.24,34.14,<1H OCEAN
5795,-118.23,34.15,<1H OCEAN
5796,-118.23,34.14,<1H OCEAN
5797,-118.24,34.14,<1H OCEAN
5798,-118.24,34.14,<1H OCEAN
5799,-118.24,34.13,<1H OCEAN
5800,-118.24,34.13,<1H OCEAN
5801,-118.24,34.15,<1H OCEAN
5802,-118.24,34.14,<1H OCEAN
5803,-118.25,34.14,<1H OCEAN
5804,-118.25,34.14,<1H OCEAN
5805,-118.25,34.15,<1H OCEAN
5806,-118.26,34.14,<1H OCEAN
5807,-118.26,34.14,<1H OCEAN
5808,-118.27,34.14,<1H OCEAN
5809,-118.26,34.14,<1H OCEAN
5810,-118.27,34.15,<1H OCEAN
5811,-118.26,34.13,<1H OCEAN
5812,-118.26,34.13,<1H OCEAN
5813,-118.26,34.13,<1H OCEAN
5814,-118.26,34.14,<1H OCEAN
5815,-118.25,34.14,<1H OCEAN
5816,-118.25,34.14,<1H OCEAN
5817,-118.25,34.13,<1H OCEAN
5818,-118.24,34.13,<1H OCEAN
5819,-118.25,34.13,<1H OCEAN
5820,-118.25,34.13,<1H OCEAN
5821,-118.25,34.12,<1H OCEAN
5822,-118.31,34.22,<1H OCEAN
5823,-118.33,34.21,<1H OCEAN
5824,-118.34,34.21,<1H OCEAN
5825,-118.29,34.18,<1H OCEAN
5826,-118.3,34.19,<1H OCEAN
5827,-118.3,34.19,<1H OCEAN
5828,-118.3,34.19,<1H OCEAN
5829,-118.31,34.19,<1H OCEAN
5830,-118.3,34.19,<1H OCEAN
5831,-118.31,34.2,<1H OCEAN
5832,-118.32,34.2,<1H OCEAN
5833,-118.32,34.2,<1H OCEAN
5834,-118.32,34.2,<1H OCEAN
5835,-118.33,34.2,<1H OCEAN
5836,-118.33,34.2,<1H OCEAN
5837,-118.34,34.2,<1H OCEAN
5838,-118.34,34.19,<1H OCEAN
5839,-118.36,34.2,<1H OCEAN
5840,-118.32,34.2,<1H OCEAN
5841,-118.32,34.19,<1H OCEAN
5842,-118.32,34.19,<1H OCEAN
5843,-118.31,34.19,<1H OCEAN
5844,-118.32,34.19,<1H OCEAN
5845,-118.33,34.2,<1H OCEAN
5846,-118.3,34.18,<1H OCEAN
5847,-118.3,34.17,<1H OCEAN
5848,-118.3,34.18,<1H OCEAN
5849,-118.31,34.18,<1H OCEAN
5850,-118.31,34.19,<1H OCEAN
5851,-118.32,34.18,<1H OCEAN
5852,-118.32,34.18,<1H OCEAN
5853,-118.32,34.17,<1H OCEAN
5854,-118.32,34.17,<1H OCEAN
5855,-118.33,34.17,<1H OCEAN
5856,-118.33,34.19,<1H OCEAN
5857,-118.33,34.18,<1H OCEAN
5858,-118.33,34.19,<1H OCEAN
5859,-118.34,34.19,<1H OCEAN
5860,-118.33,34.18,<1H OCEAN
5861,-118.33,34.18,<1H OCEAN
5862,-118.33,34.18,<1H OCEAN
5863,-118.34,34.19,<1H OCEAN
5864,-118.34,34.19,<1H OCEAN
5865,-118.34,34.18,<1H OCEAN
5866,-118.34,34.18,<1H OCEAN
5867,-118.35,34.19,<1H OCEAN
5868,-118.36,34.19,<1H OCEAN
5869,-118.35,34.18,<1H OCEAN
5870,-118.35,34.18,<1H OCEAN
5871,-118.35,34.17,<1H OCEAN
5872,-118.35,34.17,<1H OCEAN
5873,-118.35,34.17,<1H OCEAN
5874,-118.36,34.17,<1H OCEAN
5875,-118.34,34.18,<1H OCEAN
5876,-118.34,34.18,<1H OCEAN
5877,-118.34,34.17,<1H OCEAN
5878,-118.35,34.16,<1H OCEAN
5879,-118.35,34.16,<1H OCEAN
5880,-118.35,34.16,<1H OCEAN
5881,-118.33,34.17,<1H OCEAN
5882,-118.33,34.16,<1H OCEAN
5883,-118.34,34.17,<1H OCEAN
5884,-118.34,34.17,<1H OCEAN
5885,-118.34,34.16,<1H OCEAN
5886,-118.34,34.16,<1H OCEAN
5887,-118.33,34.16,<1H OCEAN
5888,-118.33,34.15,<1H OCEAN
5889,-118.33,34.15,<1H OCEAN
5890,-118.34,34.15,<1H OCEAN
5891,-118.34,34.15,<1H OCEAN
5892,-118.34,34.16,<1H OCEAN
5893,-118.32,34.17,<1H OCEAN
5894,-118.31,34.16,<1H OCEAN
5895,-118.32,34.16,<1H OCEAN
5896,-118.32,34.17,<1H OCEAN
5897,-118.33,34.16,<1H OCEAN
5898,-118.32,34.16,<1H OCEAN
5899,-118.3,34.17,<1H OCEAN
5900,-118.31,34.16,<1H OCEAN
5901,-118.31,34.17,<1H OCEAN
5902,-118.31,34.17,<1H OCEAN
5903,-118.43,34.3,<1H OCEAN
5904,-118.43,34.3,<1H OCEAN
5905,-118.43,34.29,<1H OCEAN
5906,-118.42,34.29,<1H OCEAN
5907,-118.43,34.3,<1H OCEAN
5908,-118.44,34.29,<1H OCEAN
5909,-118.43,34.29,<1H OCEAN
5910,-118.43,34.29,<1H OCEAN
5911,-118.43,34.29,<1H OCEAN
5912,-118.43,34.28,<1H OCEAN
5913,-118.44,34.29,<1H OCEAN
5914,-118.44,34.29,<1H OCEAN
5915,-118.45,34.29,<1H OCEAN
5916,-118.44,34.28,<1H OCEAN
5917,-118.44,34.28,<1H OCEAN
5918,-118.44,34.28,<1H OCEAN
5919,-118.44,34.28,<1H OCEAN
5920,-118.44,34.28,<1H OCEAN
5921,-118.45,34.28,<1H OCEAN
5922,-117.71,34.15,INLAND
5923,-117.73,34.12,INLAND
5924,-117.78,34.13,INLAND
5925,-117.76,34.13,INLAND
5926,-117.8,34.15,INLAND
5927,-117.8,34.11,INLAND
5928,-117.8,34.1,INLAND
5929,-117.8,34.1,INLAND
5930,-117.79,34.12,INLAND
5931,-117.79,34.11,INLAND
5932,-117.83,34.14,INLAND
5933,-117.83,34.15,INLAND
5934,-117.82,34.13,INLAND
5935,-117.84,34.13,INLAND
5936,-117.87,34.15,INLAND
5937,-117.93,34.15,INLAND
5938,-117.9,34.15,INLAND
5939,-117.9,34.14,<1H OCEAN
5940,-117.9,34.14,<1H OCEAN
5941,-117.91,34.14,INLAND
5942,-117.89,34.14,<1H OCEAN
5943,-117.88,34.14,INLAND
5944,-117.88,34.14,INLAND
5945,-117.88,34.13,<1H OCEAN
5946,-117.85,34.14,INLAND
5947,-117.85,34.14,INLAND
5948,-117.86,34.14,INLAND
5949,-117.87,34.15,INLAND
5950,-117.86,34.14,INLAND
5951,-117.87,34.14,INLAND
5952,-117.85,34.13,INLAND
5953,-117.85,34.12,INLAND
5954,-117.86,34.13,INLAND
5955,-117.86,34.13,INLAND
5956,-117.86,34.13,INLAND
5957,-117.87,34.13,<1H OCEAN
5958,-117.87,34.13,<1H OCEAN
5959,-117.82,34.12,INLAND
5960,-117.84,34.12,INLAND
5961,-117.83,34.11,INLAND
5962,-117.84,34.11,INLAND
5963,-117.84,34.12,INLAND
5964,-117.85,34.11,INLAND
5965,-117.81,34.08,INLAND
5966,-117.81,34.12,INLAND
5967,-117.81,34.11,INLAND
5968,-117.81,34.1,INLAND
5969,-117.83,34.1,INLAND
5970,-117.76,34.1,INLAND
5971,-117.78,34.09,INLAND
5972,-117.79,34.1,INLAND
5973,-117.76,34.12,INLAND
5974,-117.77,34.12,INLAND
5975,-117.76,34.11,INLAND
5976,-117.77,34.1,INLAND
5977,-117.77,34.11,INLAND
5978,-117.78,34.11,INLAND
5979,-117.74,34.11,INLAND
5980,-117.75,34.12,INLAND
5981,-117.74,34.1,INLAND
5982,-117.74,34.1,INLAND
5983,-117.75,34.1,INLAND
5984,-117.71,34.12,INLAND
5985,-117.73,34.12,INLAND
5986,-117.71,34.1,INLAND
5987,-117.71,34.1,INLAND
5988,-117.72,34.1,INLAND
5989,-117.72,34.1,INLAND
5990,-117.72,34.1,INLAND
5991,-117.73,34.1,INLAND
5992,-117.71,34.09,INLAND
5993,-117.71,34.08,INLAND
5994,-117.72,34.09,INLAND
5995,-117.72,34.09,INLAND
5996,-117.73,34.09,INLAND
5997,-117.73,34.09,INLAND
5998,-117.73,34.08,INLAND
5999,-117.74,34.09,INLAND
6000,-117.75,34.08,INLAND
6001,-117.75,34.08,INLAND
6002,-117.75,34.09,INLAND
6003,-117.76,34.08,INLAND
6004,-117.77,34.08,INLAND
6005,-117.77,34.07,INLAND
6006,-117.77,34.07,INLAND
6007,-117.75,34.07,INLAND
6008,-117.76,34.07,INLAND
6009,-117.76,34.07,INLAND
6010,-117.76,34.06,INLAND
6011,-117.76,34.06,INLAND
6012,-117.77,34.06,INLAND
6013,-117.78,34.07,INLAND
6014,-117.78,34.06,INLAND
6015,-117.79,34.07,INLAND
6016,-117.79,34.07,INLAND
6017,-117.78,34.06,INLAND
6018,-117.78,34.05,INLAND
6019,-117.8,34.05,<1H OCEAN
6020,-117.8,34.06,INLAND
6021,-117.82,34.05,<1H OCEAN
6022,-117.76,34.06,INLAND
6023,-117.76,34.05,INLAND
6024,-117.75,34.05,INLAND
6025,-117.76,34.05,INLAND
6026,-117.74,34.08,INLAND
6027,-117.74,34.07,INLAND
6028,-117.74,34.06,INLAND
6029,-117.74,34.07,INLAND
6030,-117.75,34.07,INLAND
6031,-117.75,34.07,INLAND
6032,-117.72,34.08,INLAND
6033,-117.72,34.07,INLAND
6034,-117.73,34.08,INLAND
6035,-117.73,34.07,INLAND
6036,-117.72,34.06,INLAND
6037,-117.73,34.06,INLAND
6038,-117.73,34.06,INLAND
6039,-117.73,34.07,INLAND
6040,-117.73,34.07,INLAND
6041,-117.73,34.05,INLAND
6042,-117.73,34.05,INLAND
6043,-117.74,34.05,INLAND
6044,-117.74,34.05,INLAND
6045,-117.74,34.05,INLAND
6046,-117.75,34.05,INLAND
6047,-117.73,34.04,INLAND
6048,-117.73,34.03,INLAND
6049,-117.74,34.02,INLAND
6050,-117.74,34.04,INLAND
6051,-117.74,34.03,INLAND
6052,-117.75,34.04,INLAND
6053,-117.76,34.04,INLAND
6054,-117.76,34.04,INLAND
6055,-117.85,34,<1H OCEAN
6056,-117.86,33.99,<1H OCEAN
6057,-117.8,34.03,<1H OCEAN
6058,-117.78,34.03,<1H OCEAN
6059,-117.83,34.01,<1H OCEAN
6060,-117.8,34.02,<1H OCEAN
6061,-117.81,34.01,<1H OCEAN
6062,-117.79,34.02,<1H OCEAN
6063,-117.84,34,<1H OCEAN
6064,-117.83,33.99,<1H OCEAN
6065,-117.84,33.98,<1H OCEAN
6066,-117.83,33.97,<1H OCEAN
6067,-117.87,34.04,<1H OCEAN
6068,-117.86,34.02,<1H OCEAN
6069,-117.86,34.01,<1H OCEAN
6070,-117.87,34.02,<1H OCEAN
6071,-117.84,34.04,<1H OCEAN
6072,-117.85,34.06,<1H OCEAN
6073,-117.85,34.08,<1H OCEAN
6074,-117.85,34.07,<1H OCEAN
6075,-117.86,34.08,<1H OCEAN
6076,-117.87,34.08,<1H OCEAN
6077,-117.87,34.07,<1H OCEAN
6078,-117.85,34.1,<1H OCEAN
6079,-117.86,34.09,<1H OCEAN
6080,-117.85,34.09,<1H OCEAN
6081,-117.86,34.09,<1H OCEAN
6082,-117.87,34.1,<1H OCEAN
6083,-117.87,34.09,<1H OCEAN
6084,-117.88,34.1,<1H OCEAN
6085,-117.89,34.09,<1H OCEAN
6086,-117.87,34.09,<1H OCEAN
6087,-117.87,34.08,<1H OCEAN
6088,-117.88,34.09,<1H OCEAN
6089,-117.86,34.1,<1H OCEAN
6090,-117.86,34.1,<1H OCEAN
6091,-117.87,34.1,<1H OCEAN
6092,-117.84,34.1,<1H OCEAN
6093,-117.85,34.11,INLAND
6094,-117.87,34.12,<1H OCEAN
6095,-117.88,34.12,<1H OCEAN
6096,-117.88,34.12,<1H OCEAN
6097,-117.87,34.12,<1H OCEAN
6098,-117.87,34.11,<1H OCEAN
6099,-117.87,34.11,<1H OCEAN
6100,-117.88,34.11,<1H OCEAN
6101,-117.89,34.12,<1H OCEAN
6102,-117.88,34.12,<1H OCEAN
6103,-117.89,34.11,<1H OCEAN
6104,-117.88,34.11,<1H OCEAN
6105,-117.89,34.12,<1H OCEAN
6106,-117.89,34.12,<1H OCEAN
6107,-117.89,34.11,<1H OCEAN
6108,-117.9,34.11,<1H OCEAN
6109,-117.88,34.13,<1H OCEAN
6110,-117.88,34.12,<1H OCEAN
6111,-117.89,34.13,<1H OCEAN
6112,-117.9,34.13,<1H OCEAN
6113,-117.9,34.13,<1H OCEAN
6114,-117.9,34.13,<1H OCEAN
6115,-117.9,34.13,<1H OCEAN
6116,-117.9,34.12,<1H OCEAN
6117,-117.9,34.12,<1H OCEAN
6118,-117.9,34.12,<1H OCEAN
6119,-117.91,34.13,<1H OCEAN
6120,-117.92,34.13,INLAND
6121,-117.91,34.12,<1H OCEAN
6122,-117.91,34.12,<1H OCEAN
6123,-117.92,34.12,<1H OCEAN
6124,-117.93,34.12,INLAND
6125,-117.9,34.11,<1H OCEAN
6126,-117.91,34.11,<1H OCEAN
6127,-117.92,34.11,<1H OCEAN
6128,-117.94,34.1,<1H OCEAN
6129,-117.97,34.11,INLAND
6130,-117.99,34.08,INLAND
6131,-117.99,34.07,INLAND
6132,-117.98,34.07,INLAND
6133,-117.98,34.07,INLAND
6134,-117.99,34.06,INLAND
6135,-118,34.07,INLAND
6136,-117.99,34.07,INLAND
6137,-117.99,34.08,INLAND
6138,-117.97,34.08,INLAND
6139,-117.97,34.08,INLAND
6140,-117.96,34.07,<1H OCEAN
6141,-117.97,34.07,<1H OCEAN
6142,-117.97,34.07,<1H OCEAN
6143,-117.98,34.08,INLAND
6144,-117.98,34.1,INLAND
6145,-117.98,34.09,INLAND
6146,-117.97,34.09,INLAND
6147,-117.95,34.11,INLAND
6148,-117.96,34.1,INLAND
6149,-117.97,34.1,INLAND
6150,-117.97,34.1,INLAND
6151,-117.96,34.09,INLAND
6152,-117.96,34.09,INLAND
6153,-117.96,34.1,INLAND
6154,-117.97,34.09,INLAND
6155,-117.95,34.09,<1H OCEAN
6156,-117.95,34.08,<1H OCEAN
6157,-117.95,34.09,<1H OCEAN
6158,-117.96,34.08,<1H OCEAN
6159,-117.96,34.08,<1H OCEAN
6160,-117.96,34.08,<1H OCEAN
6161,-117.94,34.09,<1H OCEAN
6162,-117.94,34.08,<1H OCEAN
6163,-117.94,34.08,<1H OCEAN
6164,-117.94,34.08,<1H OCEAN
6165,-117.95,34.08,<1H OCEAN
6166,-117.95,34.07,<1H OCEAN
6167,-117.93,34.09,<1H OCEAN
6168,-117.93,34.09,<1H OCEAN
6169,-117.93,34.09,<1H OCEAN
6170,-117.93,34.09,<1H OCEAN
6171,-117.92,34.08,<1H OCEAN
6172,-117.92,34.08,<1H OCEAN
6173,-117.93,34.07,<1H OCEAN
6174,-117.93,34.08,<1H OCEAN
6175,-117.93,34.08,<1H OCEAN
6176,-117.93,34.08,<1H OCEAN
6177,-117.93,34.08,<1H OCEAN
6178,-117.91,34.08,<1H OCEAN
6179,-117.91,34.08,<1H OCEAN
6180,-117.92,34.08,<1H OCEAN
6181,-117.92,34.08,<1H OCEAN
6182,-117.92,34.08,<1H OCEAN
6183,-117.91,34.1,<1H OCEAN
6184,-117.91,34.09,<1H OCEAN
6185,-117.92,34.09,<1H OCEAN
6186,-117.92,34.1,<1H OCEAN
6187,-117.9,34.1,<1H OCEAN
6188,-117.91,34.1,<1H OCEAN
6189,-117.92,34.1,<1H OCEAN
6190,-117.89,34.1,<1H OCEAN
6191,-117.89,34.1,<1H OCEAN
6192,-117.89,34.1,<1H OCEAN
6193,-117.9,34.1,<1H OCEAN
6194,-117.9,34.09,<1H OCEAN
6195,-117.9,34.08,<1H OCEAN
6196,-117.89,34.09,<1H OCEAN
6197,-117.89,34.09,<1H OCEAN
6198,-117.89,34.09,<1H OCEAN
6199,-117.9,34.09,<1H OCEAN
6200,-117.88,34.08,<1H OCEAN
6201,-117.89,34.08,<1H OCEAN
6202,-117.89,34.08,<1H OCEAN
6203,-117.89,34.07,<1H OCEAN
6204,-117.9,34.08,<1H OCEAN
6205,-117.87,34.06,<1H OCEAN
6206,-117.88,34.06,<1H OCEAN
6207,-117.9,34.06,<1H OCEAN
6208,-117.9,34.06,<1H OCEAN
6209,-117.9,34.06,<1H OCEAN
6210,-117.89,34.07,<1H OCEAN
6211,-117.9,34.07,<1H OCEAN
6212,-117.89,34.07,<1H OCEAN
6213,-117.9,34.06,<1H OCEAN
6214,-117.9,34.07,<1H OCEAN
6215,-117.91,34.07,<1H OCEAN
6216,-117.91,34.07,<1H OCEAN
6217,-117.92,34.06,<1H OCEAN
6218,-117.92,34.07,<1H OCEAN
6219,-117.92,34.07,<1H OCEAN
6220,-117.91,34.06,<1H OCEAN
6221,-117.91,34.05,<1H OCEAN
6222,-117.92,34.06,<1H OCEAN
6223,-117.93,34.06,<1H OCEAN
6224,-117.93,34.06,<1H OCEAN
6225,-117.93,34.05,<1H OCEAN
6226,-117.93,34.05,<1H OCEAN
6227,-117.92,34.07,<1H OCEAN
6228,-117.93,34.06,<1H OCEAN
6229,-117.95,34.05,<1H OCEAN
6230,-117.94,34.06,<1H OCEAN
6231,-117.94,34.06,<1H OCEAN
6232,-117.93,34.07,<1H OCEAN
6233,-117.94,34.07,<1H OCEAN
6234,-117.95,34.07,<1H OCEAN
6235,-117.95,34.06,<1H OCEAN
6236,-117.96,34.07,<1H OCEAN
6237,-117.96,34.06,<1H OCEAN
6238,-117.96,34.06,<1H OCEAN
6239,-117.97,34.05,<1H OCEAN
6240,-117.97,34.06,<1H OCEAN
6241,-117.98,34.06,<1H OCEAN
6242,-117.97,34.06,<1H OCEAN
6243,-117.98,34.06,<1H OCEAN
6244,-117.98,34.05,<1H OCEAN
6245,-117.99,34.05,<1H OCEAN
6246,-117.97,34.05,<1H OCEAN
6247,-117.97,34.05,<1H OCEAN
6248,-117.97,34.05,<1H OCEAN
6249,-117.97,34.05,<1H OCEAN
6250,-117.98,34.05,<1H OCEAN
6251,-117.98,34.04,<1H OCEAN
6252,-117.97,34.04,<1H OCEAN
6253,-117.97,34.04,<1H OCEAN
6254,-117.96,34.03,<1H OCEAN
6255,-117.96,34.03,<1H OCEAN
6256,-117.95,34.03,<1H OCEAN
6257,-117.95,34.03,<1H OCEAN
6258,-117.96,34.05,<1H OCEAN
6259,-117.96,34.05,<1H OCEAN
6260,-117.95,34.05,<1H OCEAN
6261,-117.95,34.04,<1H OCEAN
6262,-117.96,34.04,<1H OCEAN
6263,-117.96,34.04,<1H OCEAN
6264,-117.96,34.04,<1H OCEAN
6265,-117.96,34.05,<1H OCEAN
6266,-117.94,34.05,<1H OCEAN
6267,-117.94,34.04,<1H OCEAN
6268,-117.94,34.04,<1H OCEAN
6269,-117.94,34.05,<1H OCEAN
6270,-117.95,34.05,<1H OCEAN
6271,-117.94,34.04,<1H OCEAN
6272,-117.95,34.04,<1H OCEAN
6273,-117.94,34.03,<1H OCEAN
6274,-117.94,34.03,<1H OCEAN
6275,-117.95,34.03,<1H OCEAN
6276,-117.93,34.01,<1H OCEAN
6277,-117.93,34.01,<1H OCEAN
6278,-117.94,34.02,<1H OCEAN
6279,-117.95,34.02,<1H OCEAN
6280,-117.95,34.02,<1H OCEAN
6281,-117.92,34.03,<1H OCEAN
6282,-117.92,34.03,<1H OCEAN
6283,-117.92,34.03,<1H OCEAN
6284,-117.93,34.03,<1H OCEAN
6285,-117.93,34.03,<1H OCEAN
6286,-117.93,34.04,<1H OCEAN
6287,-117.93,34.04,<1H OCEAN
6288,-117.9,34.04,<1H OCEAN
6289,-117.9,34.05,<1H OCEAN
6290,-117.91,34.04,<1H OCEAN
6291,-117.92,34.05,<1H OCEAN
6292,-117.88,34.01,<1H OCEAN
6293,-117.88,34,<1H OCEAN
6294,-117.89,34.01,<1H OCEAN
6295,-117.9,34.01,<1H OCEAN
6296,-117.9,34.01,<1H OCEAN
6297,-117.91,34.02,<1H OCEAN
6298,-117.9,34.02,<1H OCEAN
6299,-117.91,34.02,<1H OCEAN
6300,-117.92,34.01,<1H OCEAN
6301,-117.98,34.04,<1H OCEAN
6302,-117.96,34.02,<1H OCEAN
6303,-117.98,34.03,<1H OCEAN
6304,-117.9,33.99,<1H OCEAN
6305,-117.92,34,<1H OCEAN
6306,-117.88,34,<1H OCEAN
